frame,timestamp_s,inference_ms,fps,n_detections,avg_confidence,avg_depth_m,avg_area_px
477,48.077,36.95,26.61,0,0.0,0.0,0.0
478,48.18,38.3,26.61,0,0.0,0.0,0.0
479,48.278,36.88,26.67,0,0.0,0.0,0.0
480,48.376,35.57,26.73,0,0.0,0.0,0.0
481,48.475,34.36,26.73,0,0.0,0.0,0.0
482,48.574,33.66,26.82,0,0.0,0.0,0.0
483,48.68,38.42,26.78,0,0.0,0.0,0.0
484,48.781,38.99,26.77,0,0.0,0.0,0.0
485,48.882,39.77,26.75,0,0.0,0.0,0.0
486,48.981,39.38,26.73,0,0.0,0.0,0.0
487,49.081,39.5,26.73,0,0.0,0.0,0.0
488,49.179,37.37,26.75,0,0.0,0.0,0.0
489,49.275,34.15,26.84,0,0.0,0.0,0.0
490,49.376,34.59,26.92,0,0.0,0.0,0.0
491,49.481,38.46,26.93,0,0.0,0.0,0.0
492,49.576,34.76,27.06,0,0.0,0.0,0.0
493,49.675,33.82,27.18,0,0.0,0.0,0.0
494,49.774,33.19,27.31,0,0.0,0.0,0.0
495,49.88,37.18,27.31,0,0.0,0.0,0.0
496,49.982,38.59,27.31,0,0.0,0.0,0.0
497,50.083,40.21,27.25,0,0.0,0.0,0.0
498,50.181,37.88,27.23,0,0.0,0.0,0.0
499,50.281,38.2,27.27,0,0.0,0.0,0.0
500,50.381,38.02,27.3,0,0.0,0.0,0.0
501,50.481,38.29,27.23,0,0.0,0.0,0.0
502,50.582,38.41,27.13,0,0.0,0.0,0.0
503,50.681,38.15,27.03,0,0.0,0.0,0.0
504,50.781,37.34,26.95,0,0.0,0.0,0.0
505,50.882,38.29,26.95,0,0.0,0.0,0.0
506,50.978,35.27,26.93,0,0.0,0.0,0.0
507,51.081,37.93,26.91,0,0.0,0.0,0.0
508,51.175,32.7,27.04,0,0.0,0.0,0.0
509,51.28,36.88,27.04,0,0.0,0.0,0.0
510,51.382,38.42,26.97,0,0.0,0.0,0.0
511,51.482,38.11,26.88,0,0.0,0.0,0.0
512,51.583,39.1,26.75,1,0.7483,2.856,642.0
513,51.68,36.96,26.79,1,0.7036,2.829,508.0
514,51.782,38.32,26.8,1,0.7673,2.765,709.0
515,51.883,39.02,26.82,1,0.7616,2.691,754.0
516,51.984,39.17,26.83,1,0.7565,2.656,783.0
517,52.084,39.53,26.83,1,0.765,2.622,791.0
518,52.184,39.22,26.78,1,0.7835,2.599,883.0
519,52.282,37.93,26.69,1,0.7941,2.611,891.0
520,52.388,42.97,26.49,1,0.8075,2.556,814.0
521,52.478,35.16,26.57,1,0.7964,2.566,841.0
522,52.58,35.98,26.54,0,0.0,0.0,0.0
523,52.682,37.88,26.45,0,0.0,0.0,0.0
524,52.784,38.83,26.32,0,0.0,0.0,0.0
525,52.884,39.43,26.27,0,0.0,0.0,0.0
526,52.986,40.72,26.22,1,0.7368,2.588,588.0
527,53.078,34.21,26.35,0,0.0,0.0,0.0
528,53.18,35.7,26.41,0,0.0,0.0,0.0
529,53.283,37.84,26.41,0,0.0,0.0,0.0
530,53.383,38.39,26.41,0,0.0,0.0,0.0
531,53.484,38.78,26.39,0,0.0,0.0,0.0
532,53.584,38.88,26.38,0,0.0,0.0,0.0
533,53.686,40.24,26.33,1,0.8143,2.566,557.0
534,53.785,39.22,26.29,1,0.8,2.545,576.0
535,53.886,40.02,26.25,1,0.7871,2.577,710.0
536,53.984,38.34,26.18,1,0.78,2.566,805.0
537,54.086,40.06,26.13,1,0.7981,2.534,755.0
538,54.185,39.35,25.98,1,0.765,2.503,537.0
539,54.284,37.6,25.97,1,0.8061,2.534,711.0
540,54.383,38.16,25.97,1,0.8037,2.556,643.0
541,54.485,39.28,25.95,1,0.7915,2.545,801.0
542,54.583,36.89,26.0,1,0.7846,2.566,794.0
543,54.684,38.43,25.96,1,0.7798,2.566,772.0
544,54.784,38.03,25.97,0,0.0,0.0,0.0
545,54.884,38.28,25.98,0,0.0,0.0,0.0
546,54.984,37.46,26.02,0,0.0,0.0,0.0
547,55.086,39.55,26.02,1,0.7869,2.545,613.0
548,55.185,38.78,26.03,1,0.8433,2.545,689.0
549,55.282,35.67,26.08,0,0.0,0.0,0.0
550,55.384,37.8,26.2,0,0.0,0.0,0.0
551,55.485,38.27,26.13,0,0.0,0.0,0.0
552,55.584,37.98,26.09,0,0.0,0.0,0.0
553,55.686,39.34,26.05,1,0.8049,2.577,594.0
554,55.785,38.55,26.06,1,0.8388,2.545,619.0
555,55.886,38.91,26.07,1,0.7621,2.545,535.0
556,55.986,39.12,26.11,1,0.836,2.545,719.0
557,56.088,40.15,25.97,1,0.825,2.556,594.0
558,56.187,39.78,25.88,1,0.7819,2.545,563.0
559,56.287,39.29,25.85,1,0.7382,2.556,547.0
560,56.382,36.0,25.9,0,0.0,0.0,0.0
561,56.48,33.45,26.02,0,0.0,0.0,0.0
562,56.579,33.27,26.15,0,0.0,0.0,0.0
563,56.679,33.19,26.31,0,0.0,0.0,0.0
564,56.784,37.13,26.36,0,0.0,0.0,0.0
565,56.885,37.39,26.42,0,0.0,0.0,0.0
566,56.986,38.26,26.42,0,0.0,0.0,0.0
567,57.086,38.76,26.45,0,0.0,0.0,0.0
568,57.182,34.8,26.56,0,0.0,0.0,0.0
569,57.286,38.27,26.54,0,0.0,0.0,0.0
570,57.388,38.99,26.52,0,0.0,0.0,0.0
571,57.486,38.56,26.54,0,0.0,0.0,0.0
572,57.587,39.13,26.49,1,0.8435,2.545,776.0
573,57.683,35.66,26.55,0,0.0,0.0,0.0
574,57.786,37.62,26.56,0,0.0,0.0,0.0
575,57.887,38.55,26.56,1,0.8407,2.513,681.0
576,57.987,38.54,26.53,1,0.8502,2.577,857.0
577,58.088,39.34,26.54,1,0.8818,2.566,746.0
578,58.18,33.28,26.66,0,0.0,0.0,0.0
579,58.285,37.23,26.63,0,0.0,0.0,0.0
580,58.381,34.09,26.72,0,0.0,0.0,0.0
581,58.486,37.04,26.75,0,0.0,0.0,0.0
582,58.585,36.95,26.77,0,0.0,0.0,0.0
583,58.686,37.84,26.81,0,0.0,0.0,0.0
584,58.787,37.96,26.82,0,0.0,0.0,0.0
585,58.888,38.67,26.83,0,0.0,0.0,0.0
586,58.987,37.9,26.85,0,0.0,0.0,0.0
587,59.089,39.22,26.88,0,0.0,0.0,0.0
588,59.188,38.51,26.91,0,0.0,0.0,0.0
589,59.289,38.73,26.92,0,0.0,0.0,0.0
590,59.389,38.66,26.86,0,0.0,0.0,0.0
591,59.489,38.99,26.72,0,0.0,0.0,0.0
592,59.584,35.05,26.68,0,0.0,0.0,0.0
593,59.687,37.64,26.58,0,0.0,0.0,0.0
594,59.787,37.43,26.57,0,0.0,0.0,0.0
595,59.888,38.45,26.55,0,0.0,0.0,0.0
596,59.988,38.38,26.54,0,0.0,0.0,0.0
597,60.09,39.36,26.53,0,0.0,0.0,0.0
598,60.189,38.98,26.43,0,0.0,0.0,0.0
599,60.289,38.16,26.43,0,0.0,0.0,0.0
600,60.389,38.25,26.45,0,0.0,0.0,0.0
601,60.489,38.91,26.44,0,0.0,0.0,0.0
602,60.588,37.7,26.48,0,0.0,0.0,0.0
603,60.688,37.96,26.42,0,0.0,0.0,0.0
604,60.788,37.25,26.43,0,0.0,0.0,0.0
605,60.889,38.19,26.44,0,0.0,0.0,0.0
606,60.987,36.8,26.48,0,0.0,0.0,0.0
607,61.087,37.59,26.52,0,0.0,0.0,0.0
608,61.184,34.4,26.49,0,0.0,0.0,0.0
609,61.289,38.12,26.47,0,0.0,0.0,0.0
610,61.389,38.28,26.38,0,0.0,0.0,0.0
611,61.489,39.28,26.32,0,0.0,0.0,0.0
612,61.589,38.55,26.29,0,0.0,0.0,0.0
613,61.691,39.4,26.25,0,0.0,0.0,0.0
614,61.791,39.64,26.21,0,0.0,0.0,0.0
615,61.888,37.12,26.25,0,0.0,0.0,0.0
616,61.988,37.21,26.26,0,0.0,0.0,0.0
617,62.09,38.32,26.29,0,0.0,0.0,0.0
618,62.185,34.21,26.39,0,0.0,0.0,0.0
619,62.289,37.83,26.41,0,0.0,0.0,0.0
620,62.39,38.0,26.42,0,0.0,0.0,0.0
621,62.49,38.65,26.43,0,0.0,0.0,0.0
622,62.591,38.3,26.35,0,0.0,0.0,0.0
623,62.685,34.62,26.42,0,0.0,0.0,0.0
624,62.788,36.94,26.44,0,0.0,0.0,0.0
625,62.89,38.54,26.43,0,0.0,0.0,0.0
626,62.987,36.29,26.48,0,0.0,0.0,0.0
627,63.091,39.02,26.49,0,0.0,0.0,0.0
628,63.191,38.62,26.5,0,0.0,0.0,0.0
629,63.289,37.38,26.52,0,0.0,0.0,0.0
630,63.39,37.61,26.53,0,0.0,0.0,0.0
631,63.491,38.64,26.54,0,0.0,0.0,0.0
632,63.591,38.57,26.52,0,0.0,0.0,0.0
633,63.687,35.35,26.58,0,0.0,0.0,0.0
634,63.791,38.17,26.56,0,0.0,0.0,0.0
635,63.891,38.89,26.54,0,0.0,0.0,0.0
636,63.992,39.19,26.48,0,0.0,0.0,0.0
637,64.085,33.9,26.57,0,0.0,0.0,0.0
638,64.189,36.87,26.51,0,0.0,0.0,0.0
639,64.291,37.99,26.52,0,0.0,0.0,0.0
640,64.391,38.24,26.52,0,0.0,0.0,0.0
641,64.491,38.02,26.55,0,0.0,0.0,0.0
642,64.592,38.24,26.55,0,0.0,0.0,0.0
643,64.692,39.26,26.56,0,0.0,0.0,0.0
644,64.792,38.61,26.58,0,0.0,0.0,0.0
645,64.892,38.54,26.55,0,0.0,0.0,0.0
646,64.992,38.38,26.52,0,0.0,0.0,0.0
647,65.092,38.85,26.51,0,0.0,0.0,0.0
648,65.192,38.29,26.41,0,0.0,0.0,0.0
649,65.293,38.39,26.4,0,0.0,0.0,0.0
650,65.393,38.47,26.39,0,0.0,0.0,0.0
651,65.492,38.27,26.4,0,0.0,0.0,0.0
652,65.592,38.33,26.4,0,0.0,0.0,0.0
653,65.692,38.13,26.32,0,0.0,0.0,0.0
654,65.793,39.05,26.27,0,0.0,0.0,0.0
655,65.891,37.29,26.3,0,0.0,0.0,0.0
656,65.994,39.17,26.23,0,0.0,0.0,0.0
657,66.092,37.89,26.26,0,0.0,0.0,0.0
658,66.194,38.47,26.26,0,0.0,0.0,0.0
659,66.293,38.38,26.24,0,0.0,0.0,0.0
660,66.393,38.23,26.22,0,0.0,0.0,0.0
661,66.494,39.02,26.21,0,0.0,0.0,0.0
662,66.594,39.02,26.2,0,0.0,0.0,0.0
663,66.694,39.24,26.11,0,0.0,0.0,0.0
664,66.793,38.5,26.11,0,0.0,0.0,0.0
665,66.893,38.5,26.12,0,0.0,0.0,0.0
666,66.993,38.31,26.14,0,0.0,0.0,0.0
667,67.094,39.19,26.02,0,0.0,0.0,0.0
668,67.194,38.24,25.99,0,0.0,0.0,0.0
669,67.291,36.38,26.02,0,0.0,0.0,0.0
670,67.393,37.48,26.04,0,0.0,0.0,0.0
671,67.495,39.1,26.01,0,0.0,0.0,0.0
672,67.593,38.37,26.01,0,0.0,0.0,0.0
673,67.694,37.86,26.04,0,0.0,0.0,0.0
674,67.792,36.67,26.09,0,0.0,0.0,0.0
675,67.894,38.85,26.08,0,0.0,0.0,0.0
676,67.995,39.05,26.06,0,0.0,0.0,0.0
677,68.097,40.83,26.02,0,0.0,0.0,0.0
678,68.194,38.8,26.01,0,0.0,0.0,0.0
679,68.295,38.8,26.0,0,0.0,0.0,0.0
680,68.394,38.12,26.01,0,0.0,0.0,0.0
681,68.493,36.74,26.04,0,0.0,0.0,0.0
682,68.595,38.66,26.03,0,0.0,0.0,0.0
683,68.695,38.47,26.03,0,0.0,0.0,0.0
684,68.796,38.71,26.03,0,0.0,0.0,0.0
685,68.896,39.24,25.99,0,0.0,0.0,0.0
686,68.996,39.26,25.99,0,0.0,0.0,0.0
687,69.095,39.01,25.96,0,0.0,0.0,0.0
688,69.194,37.65,25.98,0,0.0,0.0,0.0
689,69.295,39.04,25.97,0,0.0,0.0,0.0
690,69.396,39.03,25.95,0,0.0,0.0,0.0
691,69.495,38.48,25.96,0,0.0,0.0,0.0
692,69.596,38.49,25.97,0,0.0,0.0,0.0
693,69.696,38.7,25.99,0,0.0,0.0,0.0
694,69.795,37.47,26.01,0,0.0,0.0,0.0
695,69.895,37.74,26.03,0,0.0,0.0,0.0
696,69.996,38.34,26.03,0,0.0,0.0,0.0
697,70.097,39.18,26.03,0,0.0,0.0,0.0
698,70.196,38.2,26.03,0,0.0,0.0,0.0
699,70.296,39.06,25.97,0,0.0,0.0,0.0
700,70.396,38.35,25.95,0,0.0,0.0,0.0
701,70.494,37.43,25.98,0,0.0,0.0,0.0
702,70.595,37.94,25.99,0,0.0,0.0,0.0
703,70.696,38.08,25.99,0,0.0,0.0,0.0
704,70.796,38.01,25.96,0,0.0,0.0,0.0
705,70.897,38.97,25.96,0,0.0,0.0,0.0
706,70.998,39.73,25.94,0,0.0,0.0,0.0
707,71.097,38.88,25.98,1,0.7654,0.0,1093.0
708,71.194,37.2,26.02,1,0.7983,2.503,1140.0
709,71.296,38.22,26.03,1,0.6623,2.524,763.0
710,71.396,37.93,26.04,1,0.7602,2.545,894.0
711,71.493,36.29,26.05,1,0.7725,2.513,927.0
712,71.597,38.32,26.06,1,0.7812,2.493,957.0
713,71.695,37.62,26.07,1,0.7517,2.566,1090.0
714,71.794,36.46,26.13,1,0.75,2.534,1029.0
715,71.897,39.0,26.13,1,0.7647,2.493,991.0
716,71.998,39.0,26.14,1,0.654,2.483,722.0
717,72.097,38.59,26.15,1,0.7004,2.453,788.0
718,72.198,39.32,26.11,1,0.7426,2.483,854.0
719,72.298,39.05,26.11,1,0.6739,2.463,744.0
720,72.398,38.76,26.11,1,0.7281,2.503,999.0
721,72.498,39.14,26.1,1,0.7262,2.588,1053.0
722,72.599,39.59,26.07,1,0.8333,2.473,920.0
723,72.699,39.52,26.06,1,0.7693,2.493,1077.0
724,72.799,39.64,26.01,1,0.7432,2.473,929.0
725,72.899,39.05,25.98,0,0.0,0.0,0.0
726,72.993,34.47,26.06,0,0.0,0.0,0.0
727,73.099,40.06,26.04,1,0.7212,2.473,983.0
728,73.199,38.73,26.03,0,0.0,0.0,0.0
729,73.3,39.31,26.03,0,0.0,0.0,0.0
730,73.393,35.22,26.1,1,0.6333,2.493,741.0
731,73.493,34.95,26.15,1,0.743,2.453,769.0
732,73.592,33.89,26.25,0,0.0,0.0,0.0
733,73.694,35.79,26.3,1,0.6587,2.493,936.0
734,73.797,37.63,26.31,1,0.5455,2.443,576.0
735,73.898,38.47,26.32,1,0.6569,2.524,1051.0
736,73.999,39.45,26.33,1,0.6972,2.503,898.0
737,74.099,39.2,26.32,1,0.6926,2.463,944.0
738,74.194,35.4,26.36,1,0.6864,2.463,834.0
739,74.294,34.88,26.44,1,0.6922,2.483,841.0
740,74.393,33.78,26.53,0,0.0,0.0,0.0
741,74.493,34.1,26.59,0,0.0,0.0,0.0
742,74.599,38.32,26.59,0,0.0,0.0,0.0
743,74.7,39.45,26.54,0,0.0,0.0,0.0
744,74.794,34.4,26.59,0,0.0,0.0,0.0
745,74.899,38.69,26.6,0,0.0,0.0,0.0
746,74.994,34.49,26.71,0,0.0,0.0,0.0
747,75.094,34.7,26.8,0,0.0,0.0,0.0
748,75.199,38.39,26.82,0,0.0,0.0,0.0
749,75.294,34.65,26.93,0,0.0,0.0,0.0
750,75.399,38.21,26.94,0,0.0,0.0,0.0
751,75.495,34.82,27.04,0,0.0,0.0,0.0
752,75.594,34.31,27.17,0,0.0,0.0,0.0
753,75.697,36.64,27.25,0,0.0,0.0,0.0
754,75.8,38.0,27.29,0,0.0,0.0,0.0
755,75.899,37.35,27.33,0,0.0,0.0,0.0
756,75.995,34.37,27.33,0,0.0,0.0,0.0
757,76.096,35.46,27.45,0,0.0,0.0,0.0
758,76.198,36.68,27.5,0,0.0,0.0,0.0
759,76.299,37.97,27.53,0,0.0,0.0,0.0
760,76.401,38.76,27.44,0,0.0,0.0,0.0
761,76.499,38.52,27.35,1,0.7788,2.287,972.0
762,76.599,37.04,27.27,1,0.7945,0.0,1137.0
763,76.702,39.72,27.18,1,0.8022,1.968,1022.0
764,76.796,34.93,27.24,1,0.7027,1.981,1033.0
765,76.9,37.82,27.26,1,0.7361,1.968,954.0
766,77.0,37.7,27.3,1,0.7572,1.956,1054.0
767,77.101,39.12,27.31,1,0.7535,1.943,544.0
768,77.199,36.31,27.28,0,0.0,0.0,0.0
769,77.3,38.37,27.2,0,0.0,0.0,0.0
770,77.4,37.66,27.1,0,0.0,0.0,0.0
771,77.495,33.48,27.12,0,0.0,0.0,0.0
772,77.598,36.31,27.17,0,0.0,0.0,0.0
773,77.702,38.45,27.19,0,0.0,0.0,0.0
774,77.801,38.26,27.1,0,0.0,0.0,0.0
775,77.898,35.85,27.17,0,0.0,0.0,0.0
776,78.001,38.5,27.07,0,0.0,0.0,0.0
777,78.101,38.29,26.98,0,0.0,0.0,0.0
778,78.2,37.61,27.0,0,0.0,0.0,0.0
779,78.302,39.16,26.89,1,0.7544,1.913,602.0
780,78.402,38.51,26.88,0,0.0,0.0,0.0
781,78.502,38.59,26.79,0,0.0,0.0,0.0
782,78.598,36.19,26.75,0,0.0,0.0,0.0
783,78.702,39.09,26.69,1,0.6829,1.943,519.0
784,78.801,37.75,26.69,0,0.0,0.0,0.0
785,78.903,38.79,26.66,0,0.0,0.0,0.0
786,79.003,39.17,26.55,1,0.7339,1.956,662.0
787,79.103,38.61,26.47,0,0.0,0.0,0.0
788,79.203,38.72,26.43,0,0.0,0.0,0.0
789,79.302,38.54,26.41,0,0.0,0.0,0.0
790,79.402,38.7,26.41,0,0.0,0.0,0.0
791,79.504,40.16,26.38,1,0.7568,1.937,560.0
792,79.603,39.53,26.32,1,0.7727,1.925,697.0
793,79.704,39.16,26.33,1,0.7684,1.968,710.0
794,79.804,39.32,26.23,1,0.7602,1.95,821.0
795,79.903,39.28,26.2,1,0.7303,1.943,555.0
796,80.002,38.02,26.19,0,0.0,0.0,0.0
797,80.104,39.44,26.18,1,0.7246,1.943,650.0
798,80.203,38.68,26.13,1,0.7148,1.988,965.0
799,80.3,36.57,26.17,0,0.0,0.0,0.0
800,80.403,38.85,26.14,1,0.7399,1.962,606.0
801,80.504,39.45,26.01,1,0.7177,1.962,689.0
802,80.603,38.74,25.95,1,0.7966,1.943,803.0
803,80.703,38.66,25.95,1,0.7682,1.975,676.0
804,80.802,37.6,25.96,1,0.7733,1.968,747.0
805,80.903,38.69,25.9,1,0.8062,1.962,907.0
806,81.003,38.44,25.9,1,0.7896,1.919,777.0
807,81.104,38.49,25.9,1,0.7529,1.968,527.0
808,81.202,37.28,25.9,1,0.7396,1.956,602.0
809,81.303,38.3,25.92,1,0.7765,1.956,768.0
810,81.405,39.43,25.9,1,0.8426,1.968,969.0
811,81.504,39.2,25.89,1,0.7836,1.968,1068.0
812,81.603,38.04,25.85,1,0.7709,1.968,1087.0
813,81.702,36.89,25.9,1,0.7512,1.95,1141.0
814,81.799,35.1,25.95,1,0.8272,1.956,1072.0
815,81.903,37.34,25.99,1,0.8316,1.962,973.0
816,82.0,35.62,26.07,1,0.8452,1.931,972.0
817,82.104,38.23,26.08,1,0.8241,1.937,1007.0
818,82.205,39.38,26.06,1,0.7941,1.925,1045.0
819,82.305,38.71,26.06,1,0.829,1.95,1052.0
820,82.403,37.38,26.09,1,0.8009,1.956,881.0
821,82.5,35.38,26.2,1,0.7565,1.956,1053.0
822,82.604,37.99,26.23,1,0.7405,1.956,1033.0
823,82.705,39.08,26.23,1,0.6402,1.956,589.0
824,82.805,38.84,26.24,0,0.0,0.0,0.0
825,82.906,39.4,26.24,0,0.0,0.0,0.0
826,83.005,38.95,26.22,0,0.0,0.0,0.0
827,83.107,39.82,26.21,1,0.6994,1.907,505.0
828,83.205,38.83,26.21,0,0.0,0.0,0.0
829,83.304,36.89,26.2,0,0.0,0.0,0.0
830,83.404,37.01,26.24,0,0.0,0.0,0.0
831,83.506,39.1,26.25,0,0.0,0.0,0.0
832,83.606,38.94,26.25,0,0.0,0.0,0.0
833,83.702,35.48,26.32,0,0.0,0.0,0.0
834,83.804,37.01,26.33,0,0.0,0.0,0.0
835,83.906,38.36,26.34,1,0.7776,1.398,1157.0
836,84.006,38.9,26.33,1,0.671,1.373,3321.0
837,84.105,38.4,26.33,1,0.7631,1.275,4325.0
838,84.206,38.78,26.3,1,0.8424,1.207,4871.0
839,84.305,38.39,26.3,1,0.862,1.126,5539.0
840,84.407,39.32,26.3,1,0.7818,1.06,6649.0
841,84.505,38.15,26.32,1,0.791,0.978,7914.0
842,84.608,39.85,26.28,1,0.7876,0.888,9130.0
843,84.706,39.04,26.23,1,0.8218,0.814,10318.0
844,84.806,38.66,26.15,1,0.8087,0.754,12163.0
845,84.906,38.71,26.12,1,0.8353,0.688,14243.0
846,85.006,39.03,26.04,1,0.8743,0.626,16886.0
847,85.108,39.83,26.0,1,0.8418,0.584,19234.0
848,85.206,38.56,26.02,1,0.7602,0.551,21855.0
849,85.308,39.7,26.0,1,0.6645,0.518,25166.0
850,85.407,39.45,25.95,1,0.6959,0.496,27672.0
851,85.508,39.94,25.85,1,0.8067,0.466,29374.0
852,85.605,37.83,25.86,1,0.7353,0.432,31434.0
853,85.708,40.19,25.83,1,0.7257,0.402,30873.0
854,85.808,39.75,25.81,1,0.8136,0.383,31421.0
855,85.909,40.26,25.79,1,0.8175,0.37,26395.0
856,86.008,39.6,25.78,1,0.8144,0.364,27111.0
857,86.108,39.42,25.79,1,0.9035,0.362,22472.0
858,86.204,36.79,25.83,0,0.0,0.0,0.0
859,86.31,40.47,25.75,1,0.8768,0.362,17521.0
860,86.409,40.51,25.68,1,0.8886,0.375,22364.0
861,86.507,38.48,25.69,1,0.8457,0.394,22623.0
862,86.608,38.94,25.69,1,0.8096,0.413,21955.0
863,86.709,39.6,25.6,1,0.8142,0.432,21678.0
864,86.809,39.8,25.54,1,0.8203,0.445,21042.0
865,86.908,38.87,25.53,1,0.8175,0.451,19880.0
866,87.008,39.28,25.52,1,0.809,0.46,19518.0
867,87.109,38.95,25.51,1,0.8447,0.468,18715.0
868,87.209,39.63,25.49,1,0.7501,0.472,18626.0
869,87.309,39.32,25.47,1,0.7271,0.479,14382.0
870,87.409,39.13,25.47,1,0.8211,0.479,16383.0
871,87.508,38.94,25.46,1,0.8327,0.486,16423.0
872,87.61,40.47,25.44,1,0.6587,0.0,14026.0
873,87.709,38.82,25.45,0,0.0,0.0,0.0
874,87.81,40.17,25.41,0,0.0,0.0,0.0
875,87.91,40.3,25.38,1,0.7589,0.492,19100.0
876,88.009,39.39,25.37,1,0.8205,0.493,23157.0
877,88.108,39.55,25.38,1,0.6434,0.527,4047.0
878,88.209,39.96,25.35,0,0.0,0.0,0.0
879,88.309,39.73,25.35,0,0.0,0.0,0.0
880,88.41,40.18,25.33,0,0.0,0.0,0.0
